Name,sleeper_id,Pos,Team,exp,bd,age,espn_id,clean_name,Bye,ESPN,ECR,ADP,Yahoo,Sleeper,Rank
Travis Rudolph,4644,WR,FA,5,1995-09-15,30.0,NA,NA,,999,999,999,999,999.0,3563
Chris Thompson,4719,WR,FA,5,1994-05-09,31.3,NA,NA,,999,999,999,999,999.0,3564
Brian Parker,2653,TE,FA,7,1992-05-30,33.3,NA,NA,,999,999,999,999,999.0,3565
Derrick Gore,6753,RB,FA,5,1994-12-13,30.7,3925346,derrick gore,,999,999,999,999,999.0,3566
Stephen Morris,1990,QB,FA,6,1992-08-27,33.0,NA,NA,,999,999,999,999,999.0,3567
Reggie Begelton,6763,WR,FA,2,1993-08-31,32.0,NA,NA,,999,999,999,999,999.0,3568
Trey Potts,12166,RB,FA,1,,,NA,NA,,999,999,999,999,999.0,3569
Eric Dungey,6443,QB,FA,3,1996-06-12,29.2,NA,NA,,999,999,999,999,999.0,3570
Graham Gano,503,K,NYG,16,1987-04-09,38.4,12460,graham gano,14,999,999,999,999,999.0,3571
DeShon Williams,8102,TE,FA,1,,,NA,NA,,999,999,999,999,999.0,3572
Cedrick Wilson,5113,WR,NO,7,1995-11-20,29.8,4036335,cedrick wilson,11,999,999,999,999,999.0,3573
Joel Honigford,11197,TE,FA,1,1998-04-27,27.3,NA,NA,,999,999,999,999,999.0,3574
Trey Williams,2633,RB,FA,5,1992-12-11,32.7,NA,NA,,999,999,999,999,999.0,3575
Anthony Turner,8813,WR,FA,1,,,NA,NA,,999,999,999,999,999.0,3576
Mike Harley,8421,WR,FA,2,1997-12-13,27.7,NA,NA,,999,999,999,999,999.0,3577
Donatella Luckett,2570,WR,FA,10,1991-02-01,34.6,NA,NA,,999,999,999,999,999.0,3578
Brandon Ross,3570,RB,FA,9,1992-11-09,32.8,NA,NA,,999,999,999,999,999.0,3579
Aldrick Rosas,3827,K,FA,6,1994-12-30,30.7,NA,NA,,999,999,999,999,999.0,3580
Justin Brown,1409,WR,FA,2,1991-03-10,34.5,NA,NA,,999,999,999,999,999.0,3581
Colin Granger,12551,TE,FA,0,,,NA,NA,,999,999,999,999,999.0,3582
Jeff Foreman,11850,WR,FA,1,1999-12-26,25.7,NA,NA,,999,999,999,999,999.0,3583
Jake Fromm,6822,QB,FA,5,1998-07-30,27.1,4240689,jake fromm,,999,999,999,999,999.0,3584
Keric Wheatfall,8892,WR,FA,1,1999-04-20,26.4,NA,NA,,999,999,999,999,999.0,3585
Percy Harvin,429,WR,FA,11,1988-05-28,37.3,NA,NA,,999,999,999,999,999.0,3586
Khiry Robinson,1720,RB,FA,7,1989-12-28,35.7,NA,NA,,999,999,999,999,999.0,3587
Kelly Bryant,7110,QB,FA,0,1996-09-25,28.9,NA,NA,,999,999,999,999,999.0,3588
Tony Lippett,2459,CB,FA,7,1992-07-02,33.2,NA,NA,,999,999,999,999,999.0,3589
Jeff Driskel,3362,QB,FA,9,1993-04-23,32.4,2574630,jeff driskel,,999,999,999,999,999.0,3590
Spencer Larsen,241,RB,FA,6,1984-03-04,41.5,NA,NA,,999,999,999,999,999.0,3591
Leonte Carroo,3253,WR,FA,6,1994-01-24,31.6,NA,NA,,999,999,999,999,999.0,3592
Sone Ntoh,13022,RB,FA,0,,,NA,NA,,999,999,999,999,999.0,3593
Aaron Bailey,4683,QB,BAL,1,,,NA,NA,7,999,999,999,999,999.0,3594
Siaosi Mariner,7309,WR,FA,2,1997-01-25,28.6,NA,NA,,999,999,999,999,999.0,3595
Jaylen Smith,6155,WR,FA,3,1997-08-01,28.1,NA,NA,,999,999,999,999,999.0,3596
Garrett Celek,1223,TE,FA,10,1988-05-29,37.3,NA,NA,,999,999,999,999,999.0,3597
Matt Asiata,936,RB,FA,9,1987-07-24,38.1,NA,NA,,999,999,999,999,999.0,3598
Ross Martin,3460,K,FA,6,1993-07-03,32.2,NA,NA,,999,999,999,999,999.0,3599
JP Richardson,12746,WR,CHI,0,,,NA,NA,5,999,999,999,999,999.0,3600
Devon Garrison,12443,TE,FA,1,,,NA,NA,,999,999,999,999,999.0,3601
Jacoby Brissett,3257,QB,ARI,9,1992-12-11,32.7,2578570,jacoby brissett,8,999,999,999,999,999.0,3602
Ronnie Brown,11413,RB,FA,1,2000-04-12,25.4,NA,NA,,999,999,999,999,999.0,3603
L'Damian Washington,2076,WR,FA,1,1985-11-15,39.8,NA,NA,,999,999,999,999,999.0,3604
Michael Badgley,5230,K,FA,7,1995-07-28,30.1,3123052,michael badgley,,999,999,999,999,999.0,3605
Ryan Griffin,1425,TE,FA,10,1990-01-11,35.6,16140,ryan griffin,,999,999,999,999,999.0,3606
Rodney Anderson,5918,RB,FA,3,1996-09-12,29.0,NA,NA,,999,999,999,999,999.0,3607
Shermari Jones,8242,RB,FA,1,,,NA,NA,,999,999,999,999,999.0,3608
Mario Manningham,68,WR,FA,7,1986-05-25,39.3,NA,NA,,999,999,999,999,999.0,3609
Chad Kanoff,5237,QB,FA,4,1994-10-06,30.9,NA,NA,,999,999,999,999,999.0,3610
Dustin Keller,315,TE,FA,6,1984-09-25,40.9,NA,NA,,999,999,999,999,999.0,3611
Luke McNitt,5145,FB,FA,4,1994-04-20,31.4,NA,NA,,999,999,999,999,999.0,3612
Michael Thomas,3199,WR,FA,8,1993-03-03,32.5,2976316,michael thomas,,999,999,999,999,999.0,3613
Michael Palardy,2818,P,FA,11,1992-07-06,33.2,NA,NA,,999,999,999,999,999.0,3614
Isaiah Coulter,7085,WR,FA,3,1998-09-18,27.0,NA,NA,,999,999,999,999,999.0,3615
Tayon Fleet-Davis,8707,RB,FA,1,,,NA,NA,,999,999,999,999,999.0,3616
T.J. Logan,4186,RB,FA,5,1994-09-03,31.0,NA,NA,,999,999,999,999,999.0,3617
Erik Swoope,1975,TE,FA,8,1992-05-08,33.3,NA,NA,,999,999,999,999,999.0,3618
Andrew Franks,2683,K,FA,5,1993-01-11,32.6,NA,NA,,999,999,999,999,999.0,3619
Jerrod Johnson,3106,QB,FA,1,1988-07-12,37.1,NA,NA,,999,999,999,999,999.0,3620
Shaquan Davis,11105,WR,FA,1,2000-02-08,25.6,NA,NA,,999,999,999,999,999.0,3621
Swayze Waters,3146,K,FA,1,1987-05-18,38.3,NA,NA,,999,999,999,999,999.0,3622
Jamel Johnson,3078,WR,FA,6,1991-07-09,34.1,NA,NA,,999,999,999,999,999.0,3623
Cardale Jones,3210,QB,FA,6,1992-09-29,32.9,NA,NA,,999,999,999,999,999.0,3624
Braxton Miller,3203,WR,FA,6,1992-11-30,32.8,NA,NA,,999,999,999,999,999.0,3625
Anas Hasic,4928,WR,FA,0,,,NA,NA,,999,999,999,999,999.0,3626
Skye Dawson,1627,WR,FA,12,1990-12-02,34.7,NA,NA,,999,999,999,999,999.0,3627
Matthew Slater,312,WR,FA,16,1985-09-09,40.0,11387,matthew slater,,999,999,999,999,999.0,3628
Artavis Pierce,7227,RB,FA,2,1996-05-17,29.3,NA,NA,,999,999,999,999,999.0,3629
Marcus Cooper,11222,RB,FA,1,,,NA,NA,,999,999,999,999,999.0,3630
Lincoln Sefcik,12237,TE,FA,1,1999-07-14,26.1,NA,NA,,999,999,999,999,999.0,3631
Charles Johnson,1530,WR,FA,7,1989-02-27,36.5,NA,NA,,999,999,999,999,999.0,3632
Jared Pinkney,6834,TE,FA,3,1997-08-21,28.0,NA,NA,,999,999,999,999,999.0,3633
Devin Lucien,3380,WR,FA,6,1993-06-26,32.2,NA,NA,,999,999,999,999,999.0,3634
James McCourt,8577,K,FA,1,1997-11-09,27.8,4033806,james mccourt,,999,999,999,999,999.0,3635
Johnny Johnson,8185,WR,FA,3,1999-05-04,26.3,4242504,johnny johnson,,999,999,999,999,999.0,3636
Justin Sumpter,6384,WR,FA,3,1996-05-22,29.3,NA,NA,,999,999,999,999,999.0,3637
Dobson Collins,3914,WR,FA,1,1987-07-12,38.1,NA,NA,,999,999,999,999,999.0,3638
Joel Wilson,11113,TE,FA,2,2000-06-21,25.2,NA,NA,,999,999,999,999,999.0,3639
Drake Stoops,12133,WR,FA,1,1999-06-16,26.2,NA,NA,,999,999,999,999,999.0,3640
Terrell Sinkfield,1652,WR,FA,9,1990-12-10,34.7,NA,NA,,999,999,999,999,999.0,3641
Emanuel Hall,5924,WR,FA,3,1997-05-21,28.3,NA,NA,,999,999,999,999,999.0,3642
Brandon Doughty,3378,QB,FA,6,1991-10-06,33.9,NA,NA,,999,999,999,999,999.0,3643
Deshon Foxx,2931,WR,FA,7,1992-11-27,32.8,NA,NA,,999,999,999,999,999.0,3644
Chase Harrell,7481,TE,FA,2,1996-05-16,29.3,NA,NA,,999,999,999,999,999.0,3645
J.T. Barrett,5228,QB,FA,4,1995-01-23,30.6,NA,NA,,999,999,999,999,999.0,3646
Ben Braunecker,3465,TE,FA,6,1994-02-07,31.6,NA,NA,,999,999,999,999,999.0,3647
Da'Quan Felton,12892,WR,FA,0,2001-01-13,24.6,NA,NA,,999,999,999,999,999.0,3648
Chris Harper,1595,WR,FA,1,1989-09-10,36.0,NA,NA,,999,999,999,999,999.0,3649
Myles Price,13075,WR,MIN,0,,,NA,NA,6,999,999,999,999,999.0,3650
Rasheed Bailey,2753,WR,FA,7,1993-07-29,32.1,NA,NA,,999,999,999,999,999.0,3651
Jakob Johnson,6202,FB,HOU,6,1994-12-15,30.7,3115349,jakob johnson,6,999,999,999,999,999.0,3652
Justin Hardy,2412,WR,FA,7,1991-12-18,33.7,NA,NA,,999,999,999,999,999.0,3653
Eric Frohnapfel,2932,TE,FA,10,1992-10-19,32.9,NA,NA,,999,999,999,999,999.0,3654
Kevin White,2312,WR,FA,8,1992-06-25,33.2,NA,NA,,999,999,999,999,999.0,3655
KJ Hamler,6805,WR,FA,5,1999-07-08,26.2,4240380,kj hamler,,999,999,999,999,999.0,3656
Nate Adkins,11433,TE,DEN,2,1999-07-09,26.1,4383440,nate adkins,12,999,999,999,999,999.0,3657
Josh Pederson,7733,TE,FA,3,1997-09-22,27.9,4036595,josh pederson,,999,999,999,999,999.0,3658
Akeem Judd,4707,RB,FA,5,1992-12-11,32.7,NA,NA,,999,999,999,999,999.0,3659
Stephen Gostkowski,110,K,FA,16,1984-01-28,41.6,NA,NA,,999,999,999,999,999.0,3660
Tre'Shaun Harrison,11456,WR,FA,1,2000-06-26,25.2,NA,NA,,999,999,999,999,999.0,3661
Trevor Moore,5397,K,FA,4,1994-10-31,30.8,NA,NA,,999,999,999,999,999.0,3662
D'Eriq King,8199,QB,FA,2,1997-08-24,28.0,NA,NA,,999,999,999,999,999.0,3663
Pat Conroy,13014,TE,FA,0,,,NA,NA,,999,999,999,999,999.0,3664
Tulu Griffin,11886,WR,FA,1,2001-01-23,24.6,NA,NA,,999,999,999,999,999.0,3665
Braylon Sanders,8178,WR,FA,3,1999-01-21,26.6,4259908,braylon sanders,,999,999,999,999,999.0,3666
Leonard Fournette,3969,RB,FA,7,1995-01-18,30.6,3115364,leonard fournette,,999,999,999,999,999.0,3667
Jared Wayne,11056,WR,HOU,2,2000-10-07,24.9,4430681,jared wayne,6,999,999,999,999,999.0,3668
Mike DiLiello,11932,QB,FA,1,,,NA,NA,,999,999,999,999,999.0,3669
JJ Galbreath,12975,TE,PIT,0,,,NA,NA,5,999,999,999,999,999.0,3670
Alex Larson,12340,TE,FA,1,,,NA,NA,,999,999,999,999,999.0,3671
Jordan Mims,11378,RB,TEN,2,1999-06-16,26.2,4243004,jordan mims,10,999,999,999,999,999.0,3672
Crockett Gillmore,1868,TE,FA,6,1991-11-16,33.8,NA,NA,,999,999,999,999,999.0,3673
Dillon Mitchell,6047,WR,FA,3,1997-05-16,28.3,NA,NA,,999,999,999,999,999.0,3674
K.J. Maye,3515,WR,FA,6,1994-02-25,31.5,NA,NA,,999,999,999,999,999.0,3675
Seth Lobato,1967,QB,FA,1,1990-12-05,34.7,NA,NA,,999,999,999,999,999.0,3676
Cole Turner,8214,TE,FA,3,2000-03-16,25.5,4361438,cole turner,,999,999,999,999,999.0,3677
Riley Ferguson,5270,QB,FA,0,1995-01-19,30.6,NA,NA,,999,999,999,999,999.0,3678
Jibri Blount,8039,TE,FA,1,1996-10-21,28.9,NA,NA,,999,999,999,999,999.0,3679
Michael Williams,1520,TE,FA,7,1990-06-27,35.2,NA,NA,,999,999,999,999,999.0,3680
Brian Riley,4815,WR,FA,5,1995-08-22,30.0,NA,NA,,999,999,999,999,999.0,3681
Eric Kettani,1726,FB,FA,2,1987-03-26,38.4,NA,NA,,999,999,999,999,999.0,3682
Cameron Brate,2214,TE,FA,9,1991-07-03,34.2,NA,NA,,999,999,999,999,999.0,3683
Jalston Fowler,2413,FB,FA,7,1990-07-26,35.1,NA,NA,,999,999,999,999,999.0,3684
Matt Hasselbeck,36,QB,FA,22,1975-09-25,49.9,NA,NA,,999,999,999,999,999.0,3685
Tommy Streeter,1060,WR,FA,2,1989-10-07,35.9,NA,NA,,999,999,999,999,999.0,3686
Connor Barth,499,K,FA,12,1986-04-11,39.4,NA,NA,,999,999,999,999,999.0,3687
Nick Mullens,4464,QB,JAC,8,1995-03-21,30.5,3059989,nick mullens,8,999,999,999,999,999.0,3688
Brennan Presley,13011,WR,LAR,0,2002-02-02,23.6,NA,NA,8,999,999,999,999,999.0,3689
Antonio Callaway,5310,WR,FA,5,1997-01-09,28.6,NA,NA,,999,999,999,999,999.0,3690
Brelan Chancellor,2044,WR,FA,0,1992-08-06,33.1,NA,NA,,999,999,999,999,999.0,3691
Ed Dickson,701,TE,FA,12,1987-07-25,38.1,NA,NA,,999,999,999,999,999.0,3692
Adam Zaruba,4768,TE,FA,5,1991-03-03,34.5,NA,NA,,999,999,999,999,999.0,3693
Jace Amaro,1849,TE,FA,8,1992-06-26,33.2,NA,NA,,999,999,999,999,999.0,3694
Dwayne Harris,902,WR,FA,11,1987-09-16,38.0,NA,NA,,999,999,999,999,999.0,3695
Ty'Son Williams,7098,RB,FA,3,1996-09-04,29.0,NA,NA,,999,999,999,999,999.0,3696
Earl Bennett,415,WR,FA,6,1987-03-23,38.4,NA,NA,,999,999,999,999,999.0,3697
JaVonta Payton,8632,WR,FA,1,1998-10-07,26.9,NA,NA,,999,999,999,999,999.0,3698
Mike Wallace,365,WR,FA,13,1986-08-01,39.1,NA,NA,,999,999,999,999,999.0,3699
Devon Bell,3890,K,FA,9,1993-07-04,32.2,NA,NA,,999,999,999,999,999.0,3700
Dennis Dixon,665,QB,FA,5,1985-01-11,40.6,NA,NA,,999,999,999,999,999.0,3701
Brandon Peters,8579,QB,FA,1,1997-10-15,27.9,NA,NA,,999,999,999,999,999.0,3702
Blake Bell,2422,TE,FA,9,1991-08-07,34.1,2514206,blake bell,,999,999,999,999,999.0,3703
Chris Collier,11963,RB,LV,1,2000-03-24,25.4,4698191,chris collier,8,999,999,999,999,999.0,3704
Kendall Gaskins,1671,RB,FA,7,1990-11-04,34.8,NA,NA,,999,999,999,999,999.0,3705
Tommylee Lewis,3614,WR,FA,6,1992-10-24,32.9,NA,NA,,999,999,999,999,999.0,3706
Elijah Dotson,11114,RB,FA,2,1999-01-19,26.6,4248909,elijah dotson,,999,999,999,999,999.0,3707
Godwin Igwebuike,5220,RB,FA,6,1994-09-10,31.0,3045238,godwin igwebuike,,999,999,999,999,999.0,3708
Corey Clement,4651,RB,FA,6,1994-11-02,30.8,3045260,corey clement,,999,999,999,999,999.0,3709
Jalen Brooks,11034,WR,DAL,2,2000-05-07,25.3,4692835,jalen brooks,10,999,999,999,999,999.0,3710
Jack Westover,12045,TE,NE,1,1999-06-09,26.2,4361100,jack westover,14,999,999,999,999,999.0,3711
TJ Sheffield,13191,WR,FA,0,,,NA,NA,,999,999,999,999,999.0,3712
Kevin Cone,945,WR,FA,3,1988-03-20,37.5,NA,NA,,999,999,999,999,999.0,3713
Mike Estes,4807,TE,FA,5,,,NA,NA,,999,999,999,999,999.0,3714
Stephen Carlson,6451,TE,CHI,6,1996-12-12,28.7,3948283,stephen carlson,5,999,999,999,999,999.0,3715
Jacoby Jones,203,WR,FA,13,1984-07-11,41.1,NA,NA,,999,999,999,999,999.0,3716
Lance Lenoir,4750,WR,FA,6,1995-02-09,30.6,NA,NA,,999,999,999,999,999.0,3717
Kyle Lewis,5236,WR,FA,4,1995-04-22,30.4,NA,NA,,999,999,999,999,999.0,3718
Zach Davidson,7943,TE,FA,4,1998-07-15,27.1,4746079,zach davidson,,999,999,999,999,999.0,3719
Tyrone Broden,13034,WR,SEA,0,,,NA,NA,8,999,999,999,999,999.0,3720
Kyle Lauletta,4996,QB,FA,4,1995-03-17,30.5,NA,NA,,999,999,999,999,999.0,3721
Dylan Thompson,2586,QB,FA,5,1991-10-25,33.9,NA,NA,,999,999,999,999,999.0,3722
Brett Maher,4958,K,FA,11,1989-11-21,35.8,16486,brett maher,,999,999,999,999,999.0,3723
Preston Williams,6148,WR,FA,4,1997-03-27,28.4,NA,NA,,999,999,999,999,999.0,3724
E.J. Manuel,1349,QB,FA,7,1990-03-19,35.5,NA,NA,,999,999,999,999,999.0,3725
Jalin Moore,5961,RB,FA,3,1995-11-28,29.8,NA,NA,,999,999,999,999,999.0,3726
Marcus Leak,3584,WR,FA,6,1992-11-19,32.8,NA,NA,,999,999,999,999,999.0,3727
Rivaldo Fairweather,12851,TE,DAL,0,2002-07-19,23.1,NA,NA,10,999,999,999,999,999.0,3728
Kellen Moore,1158,QB,FA,8,1988-07-05,37.2,NA,NA,,999,999,999,999,999.0,3729
Jeshaun Jones,11911,WR,MIN,1,1999-12-22,25.7,NA,NA,6,999,999,999,999,999.0,3730
Wyatt Houston,4490,TE,CAR,1,1994-06-21,31.2,NA,NA,14,999,999,999,999,999.0,3731
Zakhari Franklin,13161,WR,FA,0,2000-10-15,24.9,NA,NA,,999,999,999,999,999.0,3732
Damond Powell,2937,WR,FA,10,1992-10-31,32.8,NA,NA,,999,999,999,999,999.0,3733
Corey Acosta,2802,K,FA,10,1991-07-12,34.1,NA,NA,,999,999,999,999,999.0,3734
Jalen Saunders,1862,WR,FA,2,1992-09-30,32.9,NA,NA,,999,999,999,999,999.0,3735
Greg Scruggs,1231,TE,FA,8,1990-08-17,35.0,NA,NA,,999,999,999,999,999.0,3736
Bryce Ford-Wheaton,9499,WR,NYG,2,2000-03-09,25.5,4362227,bryce ford-wheaton,14,999,999,999,999,999.0,3737
Patrick Laird,6311,RB,FA,5,1995-08-17,30.0,NA,NA,,999,999,999,999,999.0,3738
Mitchell Henry,2772,TE,FA,5,1992-12-11,32.7,NA,NA,,999,999,999,999,999.0,3739
Gary Barnidge,176,TE,FA,12,1985-09-22,39.9,NA,NA,,999,999,999,999,999.0,3740
Clay Burton,2947,TE,FA,10,1992-10-22,32.9,NA,NA,,999,999,999,999,999.0,3741
Dwayne Washington,3391,RB,FA,8,1994-04-24,31.4,3002265,dwayne washington,,999,999,999,999,999.0,3742
Alex Tanney,1262,QB,FA,10,1987-11-11,37.8,NA,NA,,999,999,999,999,999.0,3743
Ryan McDaniel,8891,WR,FA,1,,,NA,NA,,999,999,999,999,999.0,3744
Noah Togiai,7404,TE,FA,4,1997-07-06,28.2,3930298,noah togiai,,999,999,999,999,999.0,3745
Neal Johnson,12135,TE,FA,1,2001-08-03,24.1,NA,NA,,999,999,999,999,999.0,3746
Arthur Williams,3031,WR,FA,,,,NA,NA,,999,999,999,999,999.0,3747
Wayne Gallman,4150,RB,FA,6,1994-10-01,30.9,NA,NA,,999,999,999,999,999.0,3748
Mekhi Sargent,8085,RB,FA,2,1997-10-08,27.9,NA,NA,,999,999,999,999,999.0,3749
Logan Stokes,2996,TE,FA,10,1992-12-04,32.7,NA,NA,,999,999,999,999,999.0,3750
Brandon Smith,7865,WR,NYJ,4,1998-12-10,26.7,4240577,brandon smith,9,999,999,999,999,999.0,3751
B.T. Potter,11092,K,FA,1,2000-02-21,25.5,NA,NA,,999,999,999,999,999.0,3752
Tyler Ervin,3280,RB,FA,6,1993-10-07,31.9,NA,NA,,999,999,999,999,999.0,3753
Marquez Callaway,6989,WR,FA,5,1998-03-27,27.4,4035170,marquez callaway,,999,999,999,999,999.0,3754
Joe Banyard,1236,RB,FA,8,1988-11-12,36.8,NA,NA,,999,999,999,999,999.0,3755
Jadon Haselwood,9498,WR,FA,1,2001-04-15,24.4,NA,NA,,999,999,999,999,999.0,3756
Jake Bentley,7073,QB,FA,0,,,NA,NA,,999,999,999,999,999.0,3757
Julian Williams,5804,WR,FA,4,,,NA,NA,,999,999,999,999,999.0,3758
Sidney Rice,14,WR,FA,7,1986-09-01,39.0,NA,NA,,999,999,999,999,999.0,3759
George Farmer,2890,WR,FA,7,1993-07-04,32.2,NA,NA,,999,999,999,999,999.0,3760
Emory Blake,1605,WR,FA,1,1991-07-18,34.1,NA,NA,,999,999,999,999,999.0,3761
Trevor Harman,2838,WR,FA,10,1991-10-22,33.9,NA,NA,,999,999,999,999,999.0,3762
Jerome Felton,25,FB,FA,12,1986-07-03,39.2,NA,NA,,999,999,999,999,999.0,3763
Qadir Ismail,12267,WR,NYG,1,2000-02-17,25.5,NA,NA,14,999,999,999,999,999.0,3764
Dan Bailey,899,K,FA,11,1988-01-26,37.6,NA,NA,,999,999,999,999,999.0,3765
Bud Sasser,2502,WR,FA,0,,,NA,NA,,999,999,999,999,999.0,3766
Artayvious Lynn,7864,TE,FA,1,1996-03-13,29.5,NA,NA,,999,999,999,999,999.0,3767
Adrian Martinez,11065,QB,SF,2,2000-01-07,25.7,NA,NA,14,999,999,999,999,999.0,3768
Parris Campbell,5880,WR,FA,6,1997-07-16,28.1,3121410,parris campbell,,999,999,999,999,999.0,3769
Mac Jones,7527,QB,SF,4,1998-09-05,27.0,4241464,mac jones,14,999,381,450,999,999.0,3770
Cullen Gillaspia,6293,RB,FA,4,1995-05-12,30.3,NA,NA,,999,999,999,999,999.0,3771
David Johnson,362,TE,FA,11,1987-08-26,38.0,NA,NA,,999,999,999,999,999.0,3772
Khalid Hill,5560,FB,FA,4,1995-06-04,30.2,NA,NA,,999,999,999,999,999.0,3773
Braylon Heard,2768,RB,FA,10,1991-10-11,33.9,NA,NA,,999,999,999,999,999.0,3774
Ben Malena,2065,RB,FA,1,1992-05-29,33.3,NA,NA,,999,999,999,999,999.0,3775
Blaine Gabbert,862,QB,FA,13,1989-10-15,35.9,13987,blaine gabbert,,999,999,999,999,999.0,3776
Rodney Smith,2892,RB,FA,7,1992-01-10,33.6,NA,NA,,999,999,999,999,999.0,3777
Elliott Fry,6208,K,FA,4,1994-12-12,30.7,NA,NA,,999,999,999,999,999.0,3778
Devonta Freeman,2168,RB,FA,8,1992-03-15,33.5,NA,NA,,999,999,999,999,999.0,3779
Geoff Swaim,2545,TE,FA,10,1993-09-16,32.0,3046704,geoff swaim,,999,999,999,999,999.0,3780
Tim Cook,4623,RB,FA,5,1994-04-19,31.4,NA,NA,,999,999,999,999,999.0,3781
Josh Love,7157,QB,FA,2,1996-09-12,29.0,NA,NA,,999,999,999,999,999.0,3782
Bryce Treggs,3797,WR,FA,6,1994-04-30,31.3,NA,NA,,999,999,999,999,999.0,3783
Tony Washington,1978,WR,FA,6,1990-10-18,34.9,NA,NA,,999,999,999,999,999.0,3784
Dalton Keene,7082,TE,FA,5,1999-04-14,26.4,4240861,dalton keene,,999,999,999,999,999.0,3785
Ulysses Bentley,12826,RB,IND,0,2000-12-30,24.7,NA,NA,11,999,999,999,999,999.0,3786
Zach Pascal,4319,WR,FA,8,1994-12-18,30.7,2978109,zach pascal,,999,999,999,999,999.0,3787
Tom Kennedy,6588,WR,DET,6,1996-07-29,29.1,3126997,tom kennedy,8,999,999,999,999,999.0,3788
Kyle Williams,638,WR,FA,5,1988-07-19,37.1,4613202,kyle williams,,999,999,999,999,999.0,3789
Matt Ammendola,7617,K,FA,2,1996-12-11,28.7,3919602,matt ammendola,,999,999,999,999,999.0,3790
Chandler Cox,6298,FB,FA,3,1996-07-29,29.1,NA,NA,,999,999,999,999,999.0,3791
Gunnar Oakes,13251,TE,FA,2,1999-05-11,26.3,NA,NA,,999,999,999,999,999.0,3792
Jarveon Williams,4372,RB,FA,5,1995-01-03,30.7,NA,NA,,999,999,999,999,999.0,3793
Elijah Hood,4265,RB,FA,5,1995-04-22,30.4,NA,NA,,999,999,999,999,999.0,3794
Kenny Britt,366,WR,FA,11,1988-09-19,37.0,NA,NA,,999,999,999,999,999.0,3795
Jordan Taylor,2685,WR,FA,7,1992-02-18,33.5,NA,NA,,999,999,999,999,999.0,3796
John Carlson,143,TE,FA,7,1984-05-12,41.3,NA,NA,,999,999,999,999,999.0,3797
Harrison Mevis,12015,K,NYJ,1,2002-03-27,23.4,4574716,harrison mevis,9,999,999,999,999,999.0,3798
Javontee Herndon,2049,WR,FA,6,1991-06-29,34.2,NA,NA,,999,999,999,999,999.0,3799
J Talley,1772,WR,FA,1,1989-06-09,36.2,NA,NA,,999,999,999,999,999.0,3800
Jake Waters,2569,QB,FA,10,1992-03-20,33.5,NA,NA,,999,999,999,999,999.0,3801
Kenbrell Thompkins,1655,WR,FA,7,1988-07-29,37.1,NA,NA,,999,999,999,999,999.0,3802
Jeret Smith,2920,WR,FA,10,1993-02-05,32.6,NA,NA,,999,999,999,999,999.0,3803
Martavis Bryant,1916,WR,FA,10,1991-12-20,33.7,NA,NA,,999,999,999,999,999.0,3804
Anthony Ratliff-Williams,5984,WR,FA,3,1997-06-17,28.2,NA,NA,,999,999,999,999,999.0,3805
Jermiah Braswell,7394,WR,FA,2,1997-05-15,28.3,NA,NA,,999,999,999,999,999.0,3806
Spencer Shrader,12185,K,IND,1,1999-05-19,26.3,4571557,spencer shrader,11,999,999,999,999,999.0,3807
Christian Scotland-Williamson,5468,TE,FA,7,1993-07-05,32.2,NA,NA,,999,999,999,999,999.0,3808
Rakim Jarrett,9495,WR,FA,2,2001-01-24,24.6,4429006,rakim jarrett,,999,999,999,999,999.0,3809
Michael Bennett,2969,WR,FA,1,1991-12-19,33.7,NA,NA,,999,999,999,999,999.0,3810
Malik Cunningham,10860,WR,FA,2,1998-10-06,26.9,4240069,malik cunningham,,999,999,999,999,999.0,3811
Lex Hilliard,340,RB,FA,5,1984-07-30,41.1,NA,NA,,999,999,999,999,999.0,3812
Josh Bellamy,1312,WR,FA,10,1989-05-18,36.3,NA,NA,,999,999,999,999,999.0,3813
C.J. Uzomah,2460,TE,FA,10,1993-01-14,32.6,2574576,cj uzomah,,999,999,999,999,999.0,3814
Levi Lewis,8429,QB,FA,1,1998-05-09,27.3,NA,NA,,999,999,999,999,999.0,3815
Sean Riley,7368,WR,FA,2,1997-10-31,27.8,NA,NA,,999,999,999,999,999.0,3816
Erik Lorig,747,FB,FA,6,1986-11-17,38.8,NA,NA,,999,999,999,999,999.0,3817
Danny Gray,8176,WR,FA,3,1999-04-01,26.4,4689546,danny gray,,999,999,999,999,999.0,3818
Travin Dural,4520,WR,FA,5,1993-11-19,31.8,NA,NA,,999,999,999,999,999.0,3819
Terry Williams,3929,RB,FA,0,,,NA,NA,,999,999,999,999,999.0,3820
Bisi Johnson,6088,WR,FA,4,1997-03-17,28.5,NA,NA,,999,999,999,999,999.0,3821
Teo Redding,5255,WR,FA,4,1994-12-08,30.7,NA,NA,,999,999,999,999,999.0,3822
Caleb Sturgis,1358,K,FA,9,1989-08-09,36.1,NA,NA,,999,999,999,999,999.0,3823
Tanner Knue,12395,WR,FA,0,1999-11-26,25.8,NA,NA,,999,999,999,999,999.0,3824
Kellen Clemens,198,QB,FA,14,1983-06-06,42.2,NA,NA,,999,999,999,999,999.0,3825
Trevon Wesco,6181,TE,FA,5,1995-09-12,30.0,4039253,trevon wesco,,999,999,999,999,999.0,3826
Corey Davis,4036,WR,FA,6,1995-01-11,30.6,NA,NA,,999,999,999,999,999.0,3827
